participant_id	run	onset	duration	trial_type	trial_code	valence	arousal
1912g	R2	143.8458	15	CON	NEU25	6	3
1912g	R2	160.8708	11	Q	Q_NEU25	6	3
1912g	R2	177.6792	15	NEU	NEU29	7	2
1912g	R2	194.7125	11	Q	Q_NEU29	7	2
1912g	R2	212.2792	15	CON	NEU4	none	1
1912g	R2	229.3043	11	Q	Q_NEU4	none	1
1912g	R2	247.6126	15	NEU	NEU21	6	4
1912g	R2	264.6376	11	Q	Q_NEU21	6	4
1912g	R3	6.2653	15	CON	NEU17	6	2
1912g	R3	23.2903	11	Q	Q_NEU17	6	2
1912g	R3	40.0987	15	NEU	NEU1	7	3
1912g	R3	57.1237	11	Q	Q_NEU1	7	3
1912g	R3	75.432	15	CON	NEU27	none	2
1912g	R3	92.4571	11	Q	Q_NEU27	none	2
1912g	R3	109.5238	15	CON	NEU10	6	3
1912g	R3	126.5488	11	Q	Q_NEU10	6	3
1912g	R3	143.6071	15	NEU	NEU11	7	3
1912g	R3	160.6322	11	Q	Q_NEU11	7	3
1912g	R3	178.6905	15	CON	NEU18	7	6
1912g	R3	195.7155	11	Q	Q_NEU18	7	6
1912g	R3	213.7739	15	NEU	NEU23	8	6
1912g	R3	230.7989	11	Q	Q_NEU23	8	6
1912g	R3	248.6073	15	NEU	NEU9	6	6
1912g	R3	265.6323	11	Q	Q_NEU9	6	6
2012d	R1	5.5237	15	ANG	ANG21	0	9
2012d	R1	22.5488	11	Q	Q_ANG21	0	9
2012d	R1	40.6154	15	CON	NEU5	6	4
2012d	R1	57.6405	11	Q	Q_NEU5	6	4
2012d	R1	75.4488	15	CON	NEU3	9	4
2012d	R1	92.4822	11	Q	Q_NEU3	9	4
2012d	R1	109.0406	15	ANG	ANG12	2	8
2012d	R1	126.0656	11	Q	Q_ANG12	2	8
2012d	R1	143.3739	15	CON	NEU2	7	4
2012d	R1	160.399	11	Q	Q_NEU2	7	4
2012d	R1	178.2073	15	ANG	ANG3	0	7
2012d	R1	195.2324	11	Q	Q_ANG3	0	7
2012d	R1	213.0407	15	ANG	ANG20	0	7
2012d	R1	230.0657	11	Q	Q_ANG20	0	7
2012d	R1	246.6241	15	CON	NEU22	6	4
2012d	R1	263.6491	11	Q	Q_NEU22	6	4
2012d	R2	7.2668	15	CON	NEU16	7	6
2012d	R2	24.2918	11	Q	Q_NEU16	7	6
2012d	R2	41.3662	15	ANG	ANG8	0	8
2012d	R2	58.3919	11	Q	Q_ANG8	0	8
2012d	R2	75.2002	15	ANG	ANG30	10	7
2012d	R2	92.2252	11	Q	Q_ANG30	10	7
2012d	R2	110.2836	15	CON	NEU26	6	4
2012d	R2	127.317	11	Q	Q_NEU26	6	4
2012d	R2	143.8753	15	CON	NEU25	7	4
2012d	R2	160.8997	11	Q	Q_NEU25	7	4
2012d	R2	177.7087	15	ANG	ANG9	0	8
2012d	R2	194.7332	11	Q	Q_ANG9	0	8
2012d	R2	212.3004	15	CON	NEU4	6	4
2012d	R2	229.3255	11	Q	Q_NEU4	6	4
2012d	R2	247.6338	15	ANG	ANG6	0	8
2012d	R2	264.6672	11	Q	Q_ANG6	0	8
2012d	R3	6.2708	15	CON	NEU17	7	4
2012d	R3	23.2958	11	Q	Q_NEU17	7	4
2012d	R3	40.1125	15	ANG	ANG25	0	6
2012d	R3	57.1375	11	Q	Q_ANG25	0	6
2012d	R3	75.4542	15	CON	NEU27	6	4
2012d	R3	92.4787	11	Q	Q_NEU27	6	4
2012d	R3	109.546	15	CON	NEU10	7	4
2012d	R3	126.571	11	Q	Q_NEU10	7	4
2012d	R3	143.6293	15	ANG	ANG7	3	6
2012d	R3	160.6537	11	Q	Q_ANG7	3	6
2012d	R3	178.7127	15	CON	NEU18	7	4
2012d	R3	195.7461	11	Q	Q_NEU18	7	4
2012d	R3	213.8045	15	ANG	ANG1	4	6
2012d	R3	230.8295	11	Q	Q_ANG1	4	6
2012d	R3	248.6378	15	ANG	ANG17	0	7
2012d	R3	265.6712	11	Q	Q_ANG17	0	7
2012e	R1	5.512	15	NEU	NEU24	6	3
2012e	R1	22.537	11	Q	Q_NEU24	6	3
2012e	R1	40.5954	15	CON	NEU5	7	6
2012e	R1	57.6204	11	Q	Q_NEU5	7	6
2012e	R1	75.4371	15	CON	NEU3	4	4
2012e	R1	92.4622	11	Q	Q_NEU3	4	4
2012e	R1	109.0205	15	NEU	NEU6	3	6
2012e	R1	126.0455	11	Q	Q_NEU6	3	6
2012e	R1	143.3539	15	CON	NEU2	6	4
2012e	R1	160.3873	11	Q	Q_NEU2	6	4
2012e	R1	178.1956	15	NEU	NEU12	7	6
2012e	R1	195.2207	11	Q	Q_NEU12	7	6
2012e	R1	213.029	15	NEU	NEU30	7	6
2012e	R1	230.0535	11	Q	Q_NEU30	7	6
2012e	R1	246.6124	15	CON	NEU22	3	6
2012e	R1	263.6374	11	Q	Q_NEU22	3	6
2012e	R2	7.2751	15	CON	NEU16	none	3
2012e	R2	24.3001	11	Q	Q_NEU16	none	3
2012e	R2	41.3668	15	NEU	NEU14	8	7
2012e	R2	58.3912	11	Q	Q_NEU14	8	7
2012e	R2	75.2002	15	NEU	NEU15	3	6
2012e	R2	92.2252	11	Q	Q_NEU15	3	6
2012e	R2	110.2836	15	CON	NEU26	4	4
2012e	R2	127.3086	11	Q	Q_NEU26	4	4
2012e	R2	143.867	15	CON	NEU25	6	7
2012e	R2	160.892	11	Q	Q_NEU25	6	7
2012e	R2	177.7004	15	NEU	NEU29	4	none
2012e	R2	194.7254	11	Q	Q_NEU29	4	none
2012e	R2	212.292	15	CON	NEU4	5	3
2012e	R2	229.3171	11	Q	Q_NEU4	5	3
2012e	R2	247.6255	15	NEU	NEU21	6	4
2012e	R2	264.6505	11	Q	Q_NEU21	6	4
2012e	R3	6.2697	15	CON	NEU17	6	6
2012e	R3	23.2947	11	Q	Q_NEU17	6	6
2012e	R3	40.1114	15	NEU	NEU1	4	2
2012e	R3	57.1359	11	Q	Q_NEU1	4	2
2012e	R3	75.4448	15	CON	NEU27	7	4
2012e	R3	92.4699	11	Q	Q_NEU27	7	4
2012e	R3	109.5282	15	CON	NEU10	6	4
2012e	R3	126.5532	11	Q	Q_NEU10	6	4
2012e	R3	143.6116	15	NEU	NEU11	none	3
2012e	R3	160.6366	11	Q	Q_NEU11	none	3
2012e	R3	178.7033	15	CON	NEU18	7	6
2012e	R3	195.7284	11	Q	Q_NEU18	7	6
2012e	R3	213.7867	15	NEU	NEU23	2	7
2012e	R3	230.8118	11	Q	Q_NEU23	2	7
2012e	R3	248.6201	15	NEU	NEU9	4	none
2012e	R3	265.6451	11	Q	Q_NEU9	4	none
2012f	R1	5.5183	15	NEU	NEU24	none	3
2012f	R1	22.5434	11	Q	Q_NEU24	none	3
2012f	R1	40.6018	15	CON	NEU5	6	3
2012f	R1	57.6268	11	Q	Q_NEU5	6	3
2012f	R1	75.4351	15	CON	NEU3	6	2
2012f	R1	92.4602	11	Q	Q_NEU3	6	2
2012f	R1	109.0185	15	NEU	NEU6	none	0
2012f	R1	126.0436	11	Q	Q_NEU6	none	0
2012f	R1	143.3519	15	CON	NEU2	6	0
2012f	R1	160.377	11	Q	Q_NEU2	6	0
2012f	R1	178.1853	15	NEU	NEU12	7	2
2012f	R1	195.2104	11	Q	Q_NEU12	7	2
2012f	R1	213.0187	15	NEU	NEU30	6	1
2012f	R1	230.0521	11	Q	Q_NEU30	6	1
2012f	R1	246.6104	15	CON	NEU22	none	0
2012f	R1	263.6355	11	Q	Q_NEU22	none	0
2012f	R2	7.268	15	CON	NEU16	6	1
2012f	R2	24.2931	11	Q	Q_NEU16	6	1
2012f	R2	41.3514	15	NEU	NEU14	6	1
2012f	R2	58.3765	11	Q	Q_NEU14	6	1
2012f	R2	75.1931	15	NEU	NEU15	5	0
2012f	R2	92.2182	11	Q	Q_NEU15	5	0
2012f	R2	110.2849	15	CON	NEU26	7	3
2012f	R2	127.3099	11	Q	Q_NEU26	7	3
2012f	R2	143.8766	15	CON	NEU25	5	0
2012f	R2	160.9016	11	Q	Q_NEU25	5	0
2012f	R2	177.71	15	NEU	NEU29	none	0
2012f	R2	194.735	11	Q	Q_NEU29	none	0
2012f	R2	212.2934	15	CON	NEU4	none	0
2012f	R2	229.3267	11	Q	Q_NEU4	none	0
2012f	R2	247.6351	15	NEU	NEU21	none	1
2012f	R2	264.6596	11	Q	Q_NEU21	none	1
2012f	R3	6.2669	15	CON	NEU17	6	0
2012f	R3	23.2919	11	Q	Q_NEU17	6	0
2012f	R3	40.1086	15	NEU	NEU1	none	1
2012f	R3	57.1331	11	Q	Q_NEU1	none	1
2012f	R3	75.4503	15	CON	NEU27	none	0
2012f	R3	92.4753	11	Q	Q_NEU27	none	0
2012f	R3	109.5337	15	CON	NEU10	none	1
2012f	R3	126.5921	11	Q	Q_NEU10	none	1
2012f	R3	143.6504	15	NEU	NEU11	none	0
2012f	R3	160.6755	11	Q	Q_NEU11	none	0
2012f	R3	178.7338	15	CON	NEU18	7	2
2012f	R3	195.7589	11	Q	Q_NEU18	7	2
2012f	R3	213.8172	15	NEU	NEU23	none	2
2012f	R3	230.8506	11	Q	Q_NEU23	none	2
2012f	R3	248.659	15	NEU	NEU9	none	2
2012f	R3	265.6834	11	Q	Q_NEU9	none	2
2012h	R1	5.5156	15	HOP	HOP22	8	6
2012h	R1	22.5406	11	Q	Q_HOP22	8	6
2012h	R1	40.599	15	CON	NEU5	7	2
2012h	R1	57.624	11	Q	Q_NEU5	7	2
2012h	R1	75.4324	15	CON	NEU3	8	3
2012h	R1	92.4574	11	Q	Q_NEU3	8	3
2012h	R1	109.0157	15	HOP	HOP19	8	6
2012h	R1	126.0408	11	Q	Q_HOP19	8	6
2012h	R1	143.3491	15	CON	NEU2	4	1
2012h	R1	160.3736	11	Q	Q_NEU2	4	1
2012h	R1	178.1908	15	HOP	HOP7	7	7
2012h	R1	195.2159	11	Q	Q_HOP7	7	7
2012h	R1	213.0326	15	HOP	HOP15	7	3
2012h	R1	230.0576	11	Q	Q_HOP15	7	3
2012h	R1	246.616	15	CON	NEU22	7	3
2012h	R1	263.641	11	Q	Q_NEU22	7	3
2012h	R2	7.2663	15	CON	NEU16	7	3
2012h	R2	24.2913	11	Q	Q_NEU16	7	3
2012h	R2	41.358	15	HOP	HOP23	8	6
2012h	R2	58.3914	11	Q	Q_HOP23	8	6
2012h	R2	75.1997	15	HOP	HOP13	4	3
2012h	R2	92.2248	11	Q	Q_HOP13	4	3
2012h	R2	110.2831	15	CON	NEU26	7	3
2012h	R2	127.3082	11	Q	Q_NEU26	7	3
2012h	R2	143.8665	15	CON	NEU25	6	2
2012h	R2	160.8915	11	Q	Q_NEU25	6	2
2012h	R2	177.6999	15	HOP	HOP5	8	3
2012h	R2	194.7249	11	Q	Q_HOP5	8	3
2012h	R2	212.2833	15	CON	NEU4	6	2
2012h	R2	229.3083	11	Q	Q_NEU4	6	2
